Date,Temperature,Min_temp,Max_temp,Rain,Wind_speed,Wind_dir,Humidity,PM10,PM25,Range
2019년 11월 25일,1.9,-1.2,6.0,0.0,2.7,290.0,62.1,37,21,1
2019년 11월 26일,6.6,1.2,13.7,0.0,2.0,290.0,64.0,29,19,0
2019년 11월 27일,3.1,0.3,6.8,0.0,2.7,320.0,50.8,49,26,1
2019년 11월 28일,3.5,-0.6,10.4,0.0,2.0,290.0,52.4,29,15,0
2019년 11월 29일,1.5,-3.4,6.9,0.0,2.0,290.0,42.8,39,21,1
2019년 11월 30일,4.1,-1.4,9.3,0.0,1.7,70.0,42.6,53,35,1
2019년 12월 1일,4.6,2.3,6.2,3.3,1.6,50.0,79.4,35,27,1
2019년 12월 2일,-0.1,-3.2,2.8,0.0,3.1,290.0,48.0,14,7,0
2019년 12월 3일,0.5,-5.0,4.2,0.6,1.6,20.0,61.3,37,22,1
2019년 12월 4일,2.0,-2.0,7.2,0.0,1.8,290.0,41.6,33,19,1
2019년 12월 5일,-4.4,-8.5,-0.2,0.0,3.2,320.0,31.9,27,13,0
2019년 12월 6일,-5.9,-10.6,-1.0,0.0,1.7,290.0,34.5,30,18,0
2019년 12월 7일,-2.4,-5.5,1.2,0.1,1.7,50.0,65.0,66,48,1
2019년 12월 8일,-0.9,-5.5,4.9,0.0,1.4,70.0,65.1,47,33,1
2019년 12월 9일,3.2,-1.3,8.0,0.0,2.5,70.0,56.8,68,49,1
2019년 12월 10일,8.1,6.0,10.8,1.7,1.2,50.0,82.3,135,95,2
2019년 12월 11일,6.3,0.1,9.8,0.2,3.4,270.0,62.0,21,14,0
2019년 12월 12일,-0.7,-3.5,3.4,0.0,1.8,290.0,45.4,22,14,0
2019년 12월 13일,2.1,-3.7,5.9,1.0,2.0,50.0,53.6,28,17,0
2019년 12월 14일,2.7,-0.1,6.4,0.0,2.3,290.0,58.3,33,22,1
2019년 12월 15일,5.3,0.4,11.0,0.0,2.0,90.0,52.5,41,26,1
2019년 12월 16일,7.8,2.1,12.9,0.0,1.9,70.0,58.9,43,24,1
2019년 12월 17일,7.7,3.2,10.2,9.8,2.3,290.0,81.4,27,22,0
2019년 12월 18일,0.8,-1.7,5.2,0.0,2.5,270.0,64.6,42,28,1
2019년 12월 19일,-0.8,-4.5,3.1,0.0,2.4,290.0,47.8,24,15,0
2019년 12월 20일,-1.1,-3.5,2.0,0.0,2.3,340.0,45.3,25,16,0
2019년 12월 21일,-1.2,-5.1,1.5,0.6,1.7,50.0,68.1,46,35,1
2019년 12월 22일,4.1,0.3,8.4,0.3,1.7,70.0,63.4,69,50,1
2019년 12월 23일,3.4,0.3,5.2,2.9,2.0,320.0,80.4,55,44,1
2019년 12월 24일,0.8,-2.9,6.5,0.0,1.4,50.0,67.9,67,47,1
2019년 12월 25일,2.0,-2.7,6.6,0.0,1.0,50.0,60.8,39,25,1
2019년 12월 26일,2.0,-2.4,4.1,0.3,2.4,290.0,59.0,33,20,1
2019년 12월 27일,-1.7,-4.6,2.6,0.0,2.1,340.0,45.4,30,19,0
2019년 12월 28일,1.1,-3.6,6.1,0.0,2.0,70.0,47.6,55,32,1
2019년 12월 29일,3.8,1.1,6.2,1.4,2.9,70.0,52.5,40,27,1
2019년 12월 30일,2.7,-5.7,6.8,0.4,2.9,320.0,70.3,33,20,1
2019년 12월 31일,-7.9,-10.9,-4.5,0.0,3.1,290.0,39.3,25,15,0
2020년 1월 1일,-2.2,-6.5,0.3,0.1,0.6,50.0,64.4,46,32,1
2020년 1월 2일,1.0,-0.7,3.8,0.0,1.2,50.0,65.4,73,50,1
2020년 1월 3일,-0.1,-3.4,4.6,0.0,1.7,290.0,56.9,57,36,1
2020년 1월 4일,1.2,-2.8,6.1,0.0,1.9,50.0,50.8,46,33,1
2020년 1월 5일,1.3,-3.2,6.6,0.0,1.1,50.0,45.6,52,35,1
2020년 1월 6일,3.1,0.6,4.6,1.8,3.1,70.0,65.4,21,16,0
2020년 1월 7일,6.3,4.2,7.7,46.3,4.0,70.0,95.0,7,6,0
2020년 1월 8일,2.4,-0.4,8.9,11.6,3.3,270.0,86.1,60,46,1
2020년 1월 9일,-1.2,-3.1,2.0,0.0,2.3,290.0,65.3,46,37,1
2020년 1월 10일,-0.6,-4.3,4.2,0.0,1.5,290.0,62.9,48,34,1
2020년 1월 11일,-0.1,-2.6,3.9,0.0,1.9,290.0,60.9,45,33,1
2020년 1월 12일,-1.0,-3.5,2.8,0.0,2.4,290.0,61.5,28,20,0
2020년 1월 13일,-2.9,-4.7,0.2,0.0,2.3,290.0,51.0,20,13,0
2020년 1월 14일,-2.3,-5.7,2.6,0.0,1.6,290.0,45.3,26,17,0
2020년 1월 15일,-2.7,-6.4,2.2,0.0,1.9,270.0,44.8,36,25,1
2020년 1월 16일,-1.7,-5.5,3.2,0.0,1.6,320.0,43.0,40,27,1
2020년 1월 17일,-0.6,-4.8,4.9,0.0,1.5,290.0,43.9,59,36,1
2020년 1월 18일,0.3,-4.1,5.9,0.0,1.8,270.0,48.1,31,21,1
2020년 1월 19일,1.9,-0.4,5.3,0.6,2.2,270.0,62.8,79,57,1
2020년 1월 20일,0.7,-3.3,5.5,0.0,2.5,270.0,46.8,36,21,1
2020년 1월 21일,-0.4,-5.6,5.5,0.0,1.4,320.0,36.9,55,30,1
2020년 1월 22일,3.0,-0.1,7.8,0.0,1.7,50.0,36.0,42,28,1
2020년 1월 23일,4.6,0.0,9.9,0.0,2.0,290.0,49.3,62,39,1
2020년 1월 24일,2.8,-1.3,7.4,0.0,1.7,290.0,63.0,75,56,1
2020년 1월 25일,4.3,0.6,8.8,0.0,1.5,290.0,63.1,36,27,1
2020년 1월 26일,5.5,-0.2,11.9,0.0,2.7,70.0,56.3,6,3,0
2020년 1월 27일,5.9,4.8,7.5,0.1,4.6,70.0,48.1,11,6,0
2020년 1월 28일,6.8,4.3,9.9,0.0,2.6,50.0,49.4,14,7,0
2020년 1월 29일,6.0,3.2,9.6,0.0,2.1,70.0,46.4,18,9,0
2020년 1월 30일,5.2,1.4,10.4,0.0,1.8,70.0,47.0,21,12,0
2020년 1월 31일,3.9,1.4,8.9,0.0,2.3,270.0,59.6,47,35,1
2020년 2월 1일,2.6,-1.2,7.6,0.0,1.7,290.0,66.6,94,73,2
2020년 2월 2일,1.5,-2.1,5.3,0.0,1.8,290.0,52.3,44,34,1
2020년 2월 3일,-0.4,-2.9,3.0,0.0,3.1,270.0,43.6,23,13,0
2020년 2월 4일,-1.6,-6.0,3.9,1.7,2.8,320.0,50.3,30,26,0
2020년 2월 5일,-8.3,-11.0,-4.9,0.0,3.3,320.0,37.3,28,14,0
2020년 2월 6일,-6.4,-11.8,0.4,0.0,1.9,290.0,36.4,40,22,1
2020년 2월 7일,-1.7,-7.2,2.2,0.0,2.0,290.0,45.1,31,24,1
2020년 2월 8일,-0.1,-2.3,3.7,0.0,3.0,320.0,48.1,36,22,1
2020년 2월 9일,-0.5,-5.6,4.1,0.0,2.0,270.0,51.1,35,27,1
2020년 2월 10일,4.0,-0.7,9.6,0.0,1.7,290.0,49.4,52,29,1
2020년 2월 11일,6.8,-0.5,14.6,0.0,1.6,50.0,37.0,61,40,1
2020년 2월 12일,7.4,6.5,8.2,6.7,2.2,70.0,73.4,35,27,1
2020년 2월 13일,6.5,4.9,8.7,0.0,1.7,290.0,84.8,73,56,1
2020년 2월 14일,8.1,3.2,14.7,0.0,1.2,290.0,70.3,98,72,2
2020년 2월 15일,9.8,6.2,15.6,2.0,2.7,70.0,63.0,72,58,1
2020년 2월 16일,-1.4,-4.3,7.7,13.4,4.0,270.0,81.1,29,22,0
2020년 2월 17일,-5.9,-7.1,-3.9,1.0,3.4,320.0,64.3,26,20,0
2020년 2월 18일,-4.1,-8.3,1.3,0.0,2.3,290.0,44.0,24,17,0
2020년 2월 19일,1.0,-4.4,6.4,0.0,1.5,50.0,56.8,43,31,1
2020년 2월 20일,4.6,-0.6,10.8,0.0,1.7,50.0,62.6,50,35,1
2020년 2월 21일,6.7,2.1,10.9,4.2,2.2,200.0,66.3,44,30,1
2020년 2월 22일,4.0,0.0,7.9,3.1,4.0,270.0,62.0,34,17,1
2020년 2월 23일,2.5,-2.5,8.0,0.0,2.0,270.0,48.6,21,12,0
2020년 2월 24일,7.0,0.8,12.2,0.0,1.6,50.0,51.8,48,26,1
2020년 2월 25일,6.7,4.7,9.4,16.6,4.2,70.0,73.5,5,3,0
2020년 2월 26일,6.4,2.8,10.4,0.0,2.1,50.0,59.6,27,16,0
2020년 2월 27일,6.1,1.3,12.5,0.0,2.0,70.0,54.0,21,13,0
2020년 2월 28일,4.5,3.6,5.9,3.9,1.4,50.0,79.4,23,19,0
2020년 2월 29일,7.7,4.5,13.0,0.5,1.7,50.0,68.6,28,19,0
2020년 3월 1일,5.8,3.2,10.1,0.2,2.0,270.0,71.8,44,33,1
2020년 3월 2일,3.4,0.0,7.6,0.0,2.7,290.0,55.3,37,25,1
2020년 3월 3일,4.8,0.3,10.5,0.0,2.6,70.0,57.0,51,40,1
2020년 3월 4일,2.2,-1.3,4.6,0.0,3.7,270.0,53.4,47,38,1
2020년 3월 5일,1.4,-2.8,6.3,0.0,2.5,270.0,47.5,30,20,0
2020년 3월 6일,3.7,-2.5,10.1,0.0,1.6,50.0,46.8,52,34,1
2020년 3월 7일,7.0,1.3,14.2,0.0,2.0,70.0,39.5,63,46,1
2020년 3월 8일,9.3,2.3,16.9,0.0,1.6,290.0,43.8,62,47,1
2020년 3월 9일,11.1,4.8,17.6,0.0,1.8,320.0,37.6,52,35,1
2020년 3월 10일,6.4,3.2,10.8,11.8,2.8,290.0,78.4,40,31,1
2020년 3월 11일,3.8,0.0,8.3,0.0,3.3,270.0,41.8,27,9,0
2020년 3월 12일,6.8,0.2,13.3,0.0,2.5,250.0,49.8,38,18,1
2020년 3월 13일,4.9,-0.1,8.7,0.5,3.3,320.0,41.0,25,10,0
2020년 3월 14일,3.6,-2.7,8.6,0.0,3.0,250.0,48.1,71,38,1
2020년 3월 15일,4.0,0.2,8.5,0.0,3.6,320.0,48.3,31,12,1
2020년 3월 16일,3.6,-2.1,9.1,0.0,2.8,250.0,42.4,23,13,0
2020년 3월 17일,6.6,3.1,12.3,0.0,2.1,230.0,65.8,77,37,1
2020년 3월 18일,10.0,2.7,17.0,0.0,1.8,250.0,45.8,34,18,1
2020년 3월 19일,9.1,5.8,12.1,0.0,4.8,270.0,49.0,36,8,1
2020년 3월 20일,8.8,3.1,14.0,0.0,3.1,200.0,39.6,31,9,1
2020년 3월 21일,12.8,7.9,19.5,0.0,2.0,180.0,56.5,64,21,1
2020년 3월 22일,11.0,6.1,16.5,0.0,3.0,290.0,37.5,35,14,1
2020년 3월 23일,10.6,5.4,17.0,0.0,1.9,270.0,37.9,62,37,1
2020년 3월 24일,11.4,5.3,17.9,0.0,1.8,270.0,35.0,44,27,1
2020년 3월 25일,12.5,6.1,19.2,0.0,1.9,290.0,33.6,48,28,1
2020년 3월 26일,14.8,8.1,20.6,1.8,1.9,70.0,53.8,41,25,1
2020년 3월 27일,11.9,6.7,15.8,2.0,3.3,290.0,56.4,48,10,1
2020년 3월 28일,7.7,4.5,12.8,0.0,3.2,360.0,17.9,46,11,1
2020년 3월 29일,8.7,1.3,16.1,0.0,2.0,290.0,30.6,43,22,1
2020년 3월 30일,10.2,4.3,16.9,0.0,1.8,270.0,38.4,44,22,1
2020년 3월 31일,11.9,4.7,18.6,0.0,2.0,270.0,34.5,44,20,1
2020년 4월 1일,11.3,6.0,17.4,0.0,3.7,290.0,35.6,44,21,1
2020년 4월 2일,9.3,3.4,15.5,0.0,2.3,250.0,41.4,40,23,1
2020년 4월 3일,10.0,5.3,16.3,0.0,2.7,270.0,53.8,55,33,1
2020년 4월 4일,8.9,5.0,13.3,0.0,3.4,290.0,36.4,41,8,1
2020년 4월 5일,7.2,1.9,13.7,0.0,2.8,270.0,29.5,49,20,1
2020년 4월 6일,9.3,2.9,16.1,0.0,2.4,290.0,38.3,54,15,1
2020년 4월 7일,10.6,6.0,16.8,0.0,2.5,270.0,56.6,67,30,1
2020년 4월 8일,9.4,5.2,14.2,0.0,3.5,290.0,25.5,49,20,1
2020년 4월 9일,8.9,4.3,14.7,0.0,2.8,270.0,44.6,56,27,1
2020년 4월 10일,10.7,5.8,16.8,0.0,2.4,290.0,52.6,44,25,1
2020년 4월 11일,9.9,6.2,16.0,0.0,2.5,290.0,63.8,41,24,1
2020년 4월 12일,9.9,4.4,15.6,0.0,3.8,90.0,58.6,14,9,0
2020년 4월 13일,12.4,4.3,20.4,0.0,3.1,70.0,39.4,35,18,1
2020년 4월 14일,13.0,7.6,19.6,0.0,2.4,290.0,46.8,61,36,1
2020년 4월 15일,13.2,7.2,20.2,0.0,2.2,290.0,39.8,49,26,1
2020년 4월 16일,16.0,8.9,23.8,0.0,2.3,90.0,39.9,55,33,1
2020년 4월 17일,12.5,10.4,15.4,6.5,2.4,110.0,77.8,50,26,1
2020년 4월 18일,13.5,8.5,19.6,0.0,2.6,320.0,67.9,32,18,1
2020년 4월 19일,12.3,9.5,15.5,10.3,2.7,90.0,75.8,14,12,0
2020년 4월 20일,10.0,7.6,13.1,0.1,3.3,250.0,73.0,20,13,0
2020년 4월 21일,7.4,4.8,10.4,0.0,4.4,290.0,49.0,25,8,0
2020년 4월 22일,6.0,4.1,8.3,0.0,4.0,290.0,46.8,29,7,0
2020년 4월 23일,7.9,2.9,12.8,0.0,3.7,290.0,47.8,38,11,1
2020년 4월 24일,9.9,4.1,14.3,0.0,3.9,270.0,55.6,42,17,1
2020년 4월 25일,13.1,9.9,17.1,0.0,3.9,250.0,54.4,54,22,1
2020년 4월 26일,12.3,6.8,19.0,0.0,3.2,290.0,43.1,29,14,0
2020년 4월 27일,12.9,8.7,18.3,0.0,2.8,320.0,49.8,26,12,0
2020년 4월 28일,13.9,7.8,19.9,0.0,3.0,250.0,50.0,44,24,1
2020년 4월 29일,14.9,9.3,21.0,0.0,2.6,290.0,48.6,35,20,1
2020년 4월 30일,17.1,9.3,23.4,0.0,2.7,250.0,57.1,40,20,1
2020년 5월 1일,20.2,16.4,26.2,0.0,2.7,270.0,73.6,49,28,1
2020년 5월 2일,20.3,18.0,23.9,0.0,2.3,290.0,79.6,43,23,1
2020년 5월 3일,21.8,17.0,27.4,0.0,2.0,90.0,68.8,25,17,0
2020년 5월 4일,20.2,14.8,25.3,0.0,2.7,290.0,63.9,44,18,1
2020년 5월 5일,16.0,13.1,19.3,0.0,1.9,290.0,67.9,30,20,0
2020년 5월 6일,19.4,11.1,27.6,0.0,2.1,70.0,50.0,41,18,1
2020년 5월 7일,20.7,14.9,26.5,0.0,2.5,90.0,32.5,40,19,1
2020년 5월 8일,19.9,14.3,27.3,2.3,2.4,160.0,32.8,42,22,1
2020년 5월 9일,14.2,12.7,16.8,24.4,3.6,90.0,94.4,14,11,0
2020년 5월 10일,14.4,12.8,16.6,1.3,2.5,250.0,88.6,74,51,1
2020년 5월 11일,16.5,12.4,22.0,3.4,3.0,250.0,61.0,159,22,3
2020년 5월 12일,14.3,10.5,18.9,0.7,2.9,250.0,69.4,29,12,0
2020년 5월 13일,16.1,10.2,21.8,0.0,2.8,270.0,47.3,28,10,0
2020년 5월 14일,19.3,12.4,25.4,0.0,2.0,90.0,35.4,62,19,1
2020년 5월 15일,16.1,14.1,20.2,12.0,3.0,90.0,81.4,12,7,0
2020년 5월 16일,16.7,15.0,20.3,2.5,1.6,290.0,90.3,40,28,1
2020년 5월 17일,19.1,14.6,24.9,0.0,1.7,320.0,80.1,53,36,1
2020년 5월 18일,19.1,13.2,26.8,29.8,2.4,140.0,79.4,10,6,0
2020년 5월 19일,13.0,10.1,17.1,19.0,3.2,50.0,73.6,5,3,0
2020년 5월 20일,14.4,9.2,20.1,0.0,1.9,90.0,60.4,12,6,0
2020년 5월 21일,17.4,10.9,22.9,0.0,2.1,90.0,56.1,38,22,1
2020년 5월 22일,18.5,14.8,22.7,0.0,1.9,290.0,68.5,58,39,1
2020년 5월 23일,20.1,16.6,25.0,0.0,2.2,290.0,66.1,41,30,1
2020년 5월 24일,17.1,14.3,20.2,14.5,2.9,230.0,84.8,23,17,0
2020년 5월 25일,16.6,13.7,21.3,0.0,2.1,320.0,81.0,53,38,1
2020년 5월 26일,16.2,12.7,22.9,1.5,2.1,290.0,81.9,19,13,0
2020년 5월 27일,17.4,11.8,23.9,0.0,2.6,320.0,68.5,23,15,0
2020년 5월 28일,18.7,14.2,23.4,0.0,1.9,320.0,62.8,29,20,0
2020년 5월 29일,20.7,14.6,27.6,0.0,2.0,290.0,65.6,37,21,1
2020년 5월 30일,22.6,16.5,30.0,0.0,1.9,290.0,57.3,47,34,1
2020년 5월 31일,21.2,17.6,28.0,1.0,2.3,320.0,63.0,33,25,1
2020년 6월 1일,19.7,16.6,24.5,0.4,3.4,290.0,64.3,23,11,0
2020년 6월 2일,17.9,14.8,21.8,2.0,2.2,290.0,71.0,25,15,0
2020년 6월 3일,22.0,17.6,28.4,0.0,2.4,290.0,73.3,47,23,1
2020년 6월 4일,21.9,19.7,26.5,0.2,2.7,250.0,81.1,38,23,1
2020년 6월 5일,23.0,18.4,28.7,0.0,1.8,290.0,69.4,52,28,1
2020년 6월 6일,24.6,19.2,30.9,0.0,2.0,290.0,63.6,74,46,1
2020년 6월 7일,22.7,19.2,29.2,0.0,2.3,290.0,69.4,54,27,1
2020년 6월 8일,25.0,19.8,32.0,0.0,2.1,290.0,63.6,39,20,1
2020년 6월 9일,26.7,20.3,32.8,0.0,2.3,320.0,51.6,55,24,1
2020년 6월 10일,25.8,22.5,32.1,6.2,2.0,290.0,63.8,25,15,0
2020년 6월 11일,26.1,21.7,31.6,0.0,2.2,290.0,68.3,41,18,1
2020년 6월 12일,24.7,21.6,27.6,0.0,1.7,290.0,68.6,54,26,1
2020년 6월 13일,26.9,20.6,33.5,0.0,1.9,290.0,52.8,52,29,1
2020년 6월 14일,24.0,20.1,28.8,1.1,2.9,270.0,70.6,29,18,0
2020년 6월 15일,23.0,18.2,28.6,0.0,2.8,270.0,62.3,20,11,0
2020년 6월 16일,24.4,20.0,30.7,0.0,2.2,290.0,63.0,69,47,1
2020년 6월 17일,24.3,20.2,30.3,0.0,2.0,290.0,58.6,34,19,1
2020년 6월 18일,23.4,20.3,27.3,0.0,1.6,320.0,61.4,45,28,1
2020년 6월 19일,24.7,21.1,30.0,0.1,2.1,70.0,61.4,29,16,0
2020년 6월 20일,24.9,20.7,29.7,0.0,2.1,290.0,62.6,36,20,1
2020년 6월 21일,26.1,19.5,32.7,0.0,2.0,320.0,59.5,33,21,1
2020년 6월 22일,28.6,21.7,35.4,0.0,2.0,290.0,50.5,28,15,0
2020년 6월 23일,27.3,23.2,31.0,0.0,1.9,270.0,53.5,42,25,1
2020년 6월 24일,22.3,19.9,26.3,37.6,2.7,50.0,83.5,12,9,0
2020년 6월 25일,21.6,20.1,23.4,13.3,2.2,180.0,91.0,15,10,0
2020년 6월 26일,21.8,19.2,25.7,2.1,3.2,230.0,82.1,25,17,0
2020년 6월 27일,24.1,20.4,29.6,0.0,2.0,250.0,70.4,21,14,0
2020년 6월 28일,25.2,21.5,30.1,0.0,2.4,270.0,70.5,30,19,0
2020년 6월 29일,23.8,20.6,26.5,11.9,2.4,50.0,77.0,44,35,1
2020년 6월 30일,20.1,18.4,23.1,64.7,4.0,320.0,83.0,6,3,0
2020년 7월 1일,21.1,18.1,24.3,0.0,1.9,270.0,79.3,45,31,1
2020년 7월 2일,24.2,20.4,29.8,0.0,1.9,110.0,74.5,77,58,1
2020년 7월 3일,25.5,21.6,30.6,0.1,2.6,50.0,63.5,14,7,0
2020년 7월 4일,24.2,20.4,29.5,1.6,2.1,270.0,63.9,24,17,0
2020년 7월 5일,23.8,19.9,27.6,0.0,1.9,250.0,68.6,25,18,0
2020년 7월 6일,25.6,21.8,30.9,0.0,2.1,270.0,66.6,25,18,0
2020년 7월 7일,24.1,22.1,28.1,0.0,2.5,270.0,75.5,21,13,0
2020년 7월 8일,25.5,21.3,30.4,0.0,2.0,270.0,71.9,32,20,1
2020년 7월 9일,27.5,21.8,32.9,0.0,1.7,110.0,64.6,36,26,1
2020년 7월 10일,24.5,22.7,27.7,2.2,2.8,50.0,75.0,8,3,0
2020년 7월 11일,25.8,22.2,30.2,0.0,2.6,50.0,62.6,12,8,0
2020년 7월 12일,23.5,21.7,26.0,2.9,2.4,70.0,71.9,14,9,0
2020년 7월 13일,18.7,17.7,21.7,47.6,4.0,70.0,94.8,5,2,0
2020년 7월 14일,20.3,17.2,24.3,11.5,2.8,50.0,79.4,9,4,0
2020년 7월 15일,23.4,18.9,28.7,0.0,2.0,50.0,63.1,19,10,0
2020년 7월 16일,25.0,20.4,29.7,0.0,1.8,270.0,70.9,28,16,0
2020년 7월 17일,26.0,21.5,31.6,0.0,1.9,250.0,72.0,42,24,1
2020년 7월 18일,26.1,22.8,31.0,0.0,1.6,270.0,71.6,52,38,1
2020년 7월 19일,24.0,20.6,26.6,29.1,2.7,50.0,81.6,22,15,0
2020년 7월 20일,23.8,22.4,26.6,3.6,3.7,200.0,86.3,27,18,0
2020년 7월 21일,25.0,21.4,30.5,0.0,1.6,270.0,77.0,28,20,0
2020년 7월 22일,23.7,22.6,25.7,11.5,1.6,50.0,89.3,21,15,0
2020년 7월 23일,21.1,18.5,22.6,103.1,3.6,50.0,95.5,4,3,0
2020년 7월 24일,22.5,18.7,26.8,2.9,4.6,50.0,74.3,6,3,0
2020년 7월 25일,24.3,22.3,29.0,0.0,3.1,50.0,69.3,6,3,0
2020년 7월 26일,25.4,21.6,29.6,0.0,2.0,50.0,69.3,21,14,0
2020년 7월 27일,24.3,22.9,25.5,2.2,2.2,50.0,86.4,20,12,0
2020년 7월 28일,24.4,22.7,26.4,0.4,2.0,50.0,84.8,15,8,0
2020년 7월 29일,23.7,22.6,24.9,50.1,2.0,50.0,95.8,22,16,0
2020년 7월 30일,25.3,23.4,28.4,0.1,2.1,230.0,85.5,18,13,0
2020년 7월 31일,26.2,22.8,29.6,1.5,2.0,250.0,81.9,20,11,0
2020년 8월 1일,25.3,24.3,26.9,39.1,1.7,230.0,90.9,14,8,0
2020년 8월 2일,24.9,23.5,26.4,31.4,2.3,180.0,96.3,12,6,0
2020년 8월 3일,25.0,23.9,26.3,102.6,3.0,200.0,96.3,8,6,0
2020년 8월 4일,27.0,25.0,29.4,3.9,3.5,200.0,89.3,32,21,1
2020년 8월 5일,26.5,25.5,29.1,18.5,1.9,50.0,92.1,22,14,0
2020년 8월 6일,24.1,22.9,26.0,75.7,3.3,200.0,92.8,23,10,0
2020년 8월 7일,24.3,22.6,26.1,0.0,1.8,50.0,85.3,23,15,0
2020년 8월 8일,24.2,22.7,26.1,19.1,2.3,70.0,89.5,11,6,0
2020년 8월 9일,24.9,23.7,25.8,50.3,2.6,200.0,95.4,13,6,0
2020년 8월 10일,26.5,24.7,29.5,44.6,2.0,200.0,91.6,11,7,0
2020년 8월 11일,24.6,22.4,27.3,97.0,2.2,200.0,92.5,17,11,0
2020년 8월 12일,27.2,23.5,31.3,0.0,1.9,50.0,83.9,24,14,0
2020년 8월 13일,28.0,26.3,30.3,0.0,2.5,200.0,82.4,30,16,0
2020년 8월 14일,27.1,26.5,28.0,0.4,3.5,200.0,86.1,40,26,1
2020년 8월 15일,26.1,25.0,27.0,69.0,1.9,200.0,96.0,48,33,1
2020년 8월 16일,27.4,25.3,30.8,0.0,3.0,200.0,82.6,26,18,0
2020년 8월 17일,28.2,26.1,32.2,0.0,2.3,200.0,77.9,25,17,0
2020년 8월 18일,27.5,24.0,31.9,0.0,1.6,270.0,76.3,41,28,1
2020년 8월 19일,27.1,23.6,31.4,0.0,2.0,270.0,76.8,40,29,1
2020년 8월 20일,27.7,25.0,31.7,0.0,1.7,250.0,76.0,30,23,0
2020년 8월 21일,26.6,25.2,29.2,2.5,1.6,50.0,83.1,25,16,0
2020년 8월 22일,24.3,21.7,27.6,42.6,2.1,50.0,87.4,12,7,0
2020년 8월 23일,25.3,21.5,29.9,0.0,1.9,270.0,78.4,11,7,0
2020년 8월 24일,27.8,23.7,32.0,0.0,2.2,50.0,71.6,31,23,1
2020년 8월 25일,29.9,26.0,34.5,0.0,2.1,200.0,69.5,28,22,0
2020년 8월 26일,30.2,27.0,34.5,0.6,3.4,70.0,68.3,13,8,0
2020년 8월 27일,27.1,25.6,28.6,8.7,3.6,110.0,84.6,33,21,1
2020년 8월 28일,27.3,26.0,29.7,13.6,1.6,270.0,89.1,21,13,0
2020년 8월 29일,26.8,25.5,29.0,13.6,1.3,50.0,90.1,8,5,0
2020년 8월 30일,26.8,24.4,30.6,42.5,2.1,200.0,88.8,9,6,0
2020년 8월 31일,26.4,23.8,30.0,0.0,2.8,50.0,77.9,10,4,0
2020년 9월 1일,26.6,23.8,29.5,0.0,1.9,110.0,72.4,28,16,0
2020년 9월 2일,24.3,22.6,26.4,33.3,2.3,50.0,91.3,6,3,0
2020년 9월 3일,22.7,20.0,25.6,29.8,4.8,200.0,82.0,29,14,0
2020년 9월 4일,23.3,19.9,27.5,0.0,2.7,200.0,63.9,24,13,0
2020년 9월 5일,23.3,19.2,27.3,0.0,2.0,50.0,66.6,34,24,1
2020년 9월 6일,21.7,19.5,24.4,6.4,2.7,50.0,80.0,9,6,0
2020년 9월 7일,19.2,17.5,20.6,61.0,4.2,50.0,93.5,6,3,0
2020년 9월 8일,23.4,20.6,26.5,0.0,4.2,230.0,71.5,38,23,1
2020년 9월 9일,21.1,19.0,25.3,1.3,2.1,180.0,83.4,16,12,0
2020년 9월 10일,22.8,18.8,27.0,3.9,2.0,50.0,75.8,35,24,1
2020년 9월 11일,22.4,19.2,27.1,1.2,2.8,50.0,72.6,19,13,0
2020년 9월 12일,20.2,18.1,23.2,5.7,2.0,50.0,83.8,6,4,0
2020년 9월 13일,21.5,16.7,26.6,0.0,1.9,50.0,70.4,11,6,0
2020년 9월 14일,21.3,17.6,24.9,0.0,1.8,270.0,79.3,30,21,0
2020년 9월 15일,23.0,18.9,27.7,0.0,1.6,50.0,76.4,46,32,1
2020년 9월 16일,22.5,21.3,24.9,0.3,1.9,180.0,79.9,13,8,0
2020년 9월 17일,21.3,20.1,23.6,0.0,2.1,270.0,70.3,25,9,0
2020년 9월 18일,21.5,18.1,25.8,0.0,2.8,250.0,62.0,26,11,0
2020년 9월 19일,21.2,17.6,26.2,0.3,2.2,250.0,59.3,16,8,0
2020년 9월 20일,19.7,15.6,24.9,0.0,2.0,290.0,57.6,22,14,0
2020년 9월 21일,19.1,13.6,25.3,0.0,1.7,50.0,56.1,25,14,0
2020년 9월 22일,20.2,15.5,25.6,0.0,2.8,50.0,55.3,12,7,0
2020년 9월 23일,19.2,15.2,23.8,0.0,3.3,50.0,59.9,9,5,0
2020년 9월 24일,20.6,16.8,25.4,0.0,3.7,50.0,59.6,11,4,0
2020년 9월 25일,20.1,16.6,25.4,0.0,2.5,50.0,64.1,14,7,0
2020년 9월 26일,19.3,14.8,24.8,0.0,2.4,50.0,62.5,13,7,0
2020년 9월 27일,20.4,14.9,25.8,0.0,2.0,50.0,63.3,19,10,0
2020년 9월 28일,20.7,15.7,26.5,0.0,2.0,50.0,66.0,28,15,0
2020년 9월 29일,19.6,15.3,23.9,0.0,1.9,290.0,67.6,31,18,1
2020년 9월 30일,19.6,16.2,25.7,38.3,1.7,20.0,78.0,23,17,0
2020년 10월 1일,18.8,15.6,23.6,0.0,2.1,50.0,74.9,21,13,0
2020년 10월 2일,19.2,16.3,21.9,0.0,2.3,180.0,79.6,26,17,0
2020년 10월 3일,19.9,18.3,23.2,0.0,1.6,270.0,72.5,41,23,1
